FQDN,ASN,IP Address,Country_Code,Country_Name,Region_Code,Region_Name,City_Name,Latitude,Longitude,Metro_Code,Area_Code,Time_Zone,Continent_Code,Postal_Code,Isp_Name,Organization_Name,Domain,As_Number,Netspeed,User_Type,Accuracy_Radius,Country_Confidence,City_Confidence,Region_Confidence,Postal_Confidence
business.jobsadvanced.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
business.satellitebbs.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
business.yahoodaily.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
buy.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
buy.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
buy.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
cache.aolon1ine.com,26496,184.168.221.68,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
can.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
canada.cnndaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
care.jobsadvanced.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
care.satellitebbs.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
carvin.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
ce-ip.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
ce-ip.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
center.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
chat.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
chat.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
chat.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
chicken.pop-musicsite.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
christitannahill.appspot.com,15169,173.194.68.141,US,United States,CA,California,Mountain View,37.4192,-122.0574,807,650,America/Los_Angeles,NA,94043,Google,Google,1e100.net,AS15169 Google Inc.,Corporate,business,534,99,20,60,10
client.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
code.jobsadvanced.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
code.mcafeepaying.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
coe.nationtour.net,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
coe.reutersnewsonline.com,21740,64.74.223.7,US,United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Internap Network Services Corporation,eNom,,"AS21740 eNom, Incorporated",Corporate,residential,534,99,20,60,10
coer.reutersnewsonline.com,12182,64.74.223.7,US,United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Internap Network Services Corporation,eNom,,"AS21740 eNom, Incorporated",Corporate,residential,534,99,20,60,10
commpany.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
commpany.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
company.canadatvsite.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
compute.satellitebbs.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
contact.jobsadvanced.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
contact.yahoodaily.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
content.cnnnewsdaily.com,22489,69.43.161.167,AU,Australia,07,Victoria,Beaumaris,-38.0000,145.0500,,,Australia/Victoria,OC,,Castle Access,Trellian Pty,,AS22489 Castle Access Inc,Corporate,residential,683,99,20,60,10
cool.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
cost.cnnnewsdaily.com,22489,69.43.161.167,AU,Australia,07,Victoria,Beaumaris,-38.0000,145.0500,,,Australia/Victoria,OC,,Castle Access,Trellian Pty,,AS22489 Castle Access Inc,Corporate,residential,683,99,20,60,10
country.canadatvsite.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
crab.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
crab.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
crab.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
crackling123.appspot.com,15169,173.194.68.141,US,United States,CA,California,Mountain View,37.4192,-122.0574,807,650,America/Los_Angeles,NA,94043,Google,Google,1e100.net,AS15169 Google Inc.,Corporate,business,534,99,20,60,10
csch.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
cw.e-cardsshop.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
cw.mcafeepaying.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
cw.nationtour.net,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
cw.pop-musicsite.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
d.bpyoyo.com,21740,8.5.1.34,US,United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Level 3 Communications,"eNom, Incorporated",,"AS21740 eNom, Incorporated",Corporate,business,534,99,20,60,10
daily.newsonlinesite.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
date.voiceofman.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
dating.satellitebbs.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
defense.usabbs.org,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
des.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
dns.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
dns.issnbgkit.net,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,778,95,56,28,10
dns.progammerli.com,21788,184.82.228.72,US,United States,CA,California,Los Angeles,34.0522,-118.2437,803,323,America/Los_Angeles,NA,,Network Operations Center,Network Operations Center,hostnoc.net,AS21788 Network Operations Center Inc.,Corporate,hosting,778,95,56,28,10
dns.webservicesupdate.com,209,65.125.243.4,US,United States,CO,Colorado,Denver,39.7392,-104.9847,751,303,America/Denver,NA,,CenturyLink,Arapahoe Community Colleg,,AS209 NOVARTIS-DMZ-US,Corporate,residential,534,99,20,60,10
documents.aoldaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
documents.aunewsonline.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
documents.cnndaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
documents.e-cardsshop.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
documents.nationtour.net,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
documents.voiceofman.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
down.infobusinessus.org,51474,78.95.63.1,RO,Romania,,,,46.0000,25.0000,,,Europe/Bucharest,EU,,Media Trend Sistem SRL,Swift Marketing,,AS51474 Media Trend Sistem SRL,Unknown,residential,,99,,,
down.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
down.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
download.firefoxupdata.com,6983,198.143.231.107,US,United States,FL,Florida,Clearwater,27.8959,-82.6720,539,727,America/New_York,NA,33762,BTI,Image Products,btitelecom.net,AS6983 ITC^Deltacom,Corporate,business,306,99,64,64,51
download.symanteconline.net,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
download.voiceofman.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
dvid.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
dyn.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
dyn.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
dyns.infosupports.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
e.aoldaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
e.applesoftupdate.com,26496,72.167.218.172,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
e.aunewsonline.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
e.canoedaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
e.cnndaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
e.ifexcel.com,51969,46.149.18.14,IS,Iceland,,,,65.0000,-18.0000,,,Atlantic/Reykjavik,EU,,GreenQloud ehf,GreenQloud ehf,greenqloud.com,AS51969 GreenQloud ehf,Cable/DSL,,,99,,,
e.msnhome.org,8075,207.46.31.61,US,United States,,,,38.0000,-97.0000,,,,NA,,Microsoft Corp,Microsoft Corp,,AS8075 Microsoft Corp,Cable/DSL,business,,99,,,
e.msnhome.org,8075,65.55.39.12,US,United States,WA,Washington,Redmond,47.6801,-122.1206,819,425,America/Los_Angeles,NA,98052,Microsoft Hosting,Microsoft Hosting,,AS8075 Microsoft Corp,Corporate,residential,885,99,67,62,67
e.reutersnewsonline.com,21740,64.74.223.7,US,United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Internap Network Services Corporation,eNom,,"AS21740 eNom, Incorporated",Corporate,residential,534,99,20,60,10
e.satellitebbs.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
e.todayusa.org,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
e.usabbs.org,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
e.usnewssite.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
e.yahoodaily.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
ecli-cow.infobusinessus.org,54600,142.4.96.114,CA,Canada,ON,Ontario,,43.6667,-79.4167,,,America/Rainy_River,NA,,Peg Tech,MiAnZhuJi.com,,AS54600 PEGTECHINC - PEG TECH INC,Corporate,hosting,272,99,20,60,10
edit.aolon1ine.com,26496,184.168.221.68,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
education.jobsadvanced.com,2516,106.186.16.96,JP,Japan,40,Tokyo,Tokyo,35.6850,139.7514,,,Asia/Tokyo,AS,,Kddi Corporation,Kddi Corporation,linode.com,AS2516 KDDI KDDI CORPORATION,Cable/DSL,residential,80,99,40,60,
eee.reutersnewsonline.com,12182,64.74.223.7,US,United States,WA,Washington,Bellevue,47.6051,-122.1134,819,425,America/Los_Angeles,NA,98008,Internap Network Services Corporation,eNom,,"AS21740 eNom, Incorporated",Corporate,residential,534,99,20,60,10
email.aoldaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.applesoftupdate.com,26496,173.201.193.4,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
email.aunewsonline.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.canadatvsite.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.canoedaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.cnndaily.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.cnndaily.net,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.companyinfosite.com,26496,184.168.221.86,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
email.defenceonline.net,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
email.downloadsite.me,26496,72.167.218.54,US,United States,AZ,Arizona,Scottsdale,33.6119,-111.8906,753,480,America/Phoenix,NA,85260,"GoDaddy.com, LLC","GoDaddy.com, LLC",secureserver.net,"AS26496 GoDaddy.com, LLC",Corporate,hosting,534,99,20,60,10
email.e-cardsshop.com,3595,50.116.42.33,US,United States,NJ,New Jersey,Absecon,39.4284,-74.4957,504,609,America/New_York,NA,,Linode,Linode,linode.com,"AS3595 Global Net Access, LLC",Corporate,hosting,999,88,61,49,50
